auction_ID,lot,num_uniq_bidders,uniq_bidders
s1_08_magnificent-jewels-6?locale=en,46,9,"[frozenset({'online', 'Yvonne', ""Call Yvonne's""}), frozenset({'telephone', 'phone'}), frozenset({""Tommy Vaughn's"", 'Tommy Vaughn'}), frozenset({'Gary', 'Gary Schmidt'}), frozenset({'Jerry'}), frozenset({'Joanna'}), frozenset({'Devon'}), frozenset({'Krishna'}), frozenset({'Christian I-45', 'Christian', 'Christian Bale'})]"
s1_23_important-watches-3,358,1,[frozenset({'online'})]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,16,1,[frozenset({'Freeman'})]
s1_30_past-forward?locale=en_modernites,126,0,[]
s1_12_important-design-paris?locale=en,163,4,"[frozenset({'Euros'}), frozenset({'Miele'}), frozenset({'phone'}), frozenset({'Edgerton'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,109,1,[frozenset({'sheringham'})]
s1_23_important-watches-3,216,1,[frozenset({'online'})]
s1_30_past-forward?locale=en_modernites,115,2,"[frozenset({'online'}), frozenset({'phone'})]"
s1_12_important-design-paris?locale=en,64,1,[frozenset({'Ho  Sesame'})]
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2110,1,[frozenset({'Alex'})]
s1_12_important-design-paris?locale=en,51,3,"[frozenset({'Looney Mabel'}), frozenset({'Idris Elba'}), frozenset({'Eminem'})]"
s1_12_important-design-paris?locale=en,167,0,[]
s1_12_important-design-paris?locale=en,160,1,"[frozenset({'Lost Valentine', 'Valentine'})]"
s1_08_magnificent-jewels-6?locale=en,4,3,"[frozenset({'sir'}), frozenset({'online'}), frozenset({'phone'})]"
s1_30_past-forward?locale=en_modernites,117,2,"[frozenset({'Julian'}), frozenset({'Matthew'})]"
s1_30_past-forward?locale=en_modernites,11,0,[]
s1_22_surrealism-and-its-legacy?locale=en_,18,0,[]
s1_18_art-contemporain-evening-sale-2?locale=en_,36,0,[]
s1_14_karl-karl-lagerfelds-estate?locale=en,25,0,[]
s1_18_art-contemporain-evening-sale-2?locale=en_,8,6,"[frozenset({'Vanessa', 'Vanessa me'}), frozenset({'telephone', 'phone'}), frozenset({'Santa'}), frozenset({'Vanilla'}), frozenset({'Spencer ?', 'Spencer'}), frozenset({'Timmy', 'Call Timmy'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,27,1,[frozenset({'Jasmine'})]
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1017,6,"[frozenset({'Felix'}), frozenset({'Alex Bennett', 'Alex'}), frozenset({'Frank Schmidt'}), frozenset({'Nomo'}), frozenset({'Patty', 'Packy', 'Patti'}), frozenset({'phone'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,132,3,"[frozenset({'Nike Greco'}), frozenset({'Supa'}), frozenset({'Penn'})]"
s1_08_magnificent-jewels-6?locale=en,176,1,[frozenset({'online'})]
s1_08_magnificent-jewels-6?locale=en,132,1,[frozenset({'Kelli'})]
s1_12_important-design-paris?locale=en,123,0,[]
s1_23_important-watches-3,227,4,"[frozenset({'Rich', 'Lee Rich'}), frozenset({'B. Reyna'}), frozenset({'online', 'Joanne', 'Joanna Kong', 'Joanna', 'Joanna M'}), frozenset({'phone'})]"
s1_08_magnificent-jewels-6?locale=en,26,6,"[frozenset({'Franc Everett'}), frozenset({'Heather'}), frozenset({'online'}), frozenset({'Frank', ""Saint Frank's"", 'Saint Frank'}), frozenset({'Ruby'}), frozenset({'phone'})]"
s1_08_magnificent-jewels-6?locale=en,207,1,[frozenset({'Frank'})]
s1_08_magnificent-jewels-6?locale=en,11,4,"[frozenset({'Diamond'}), frozenset({'online'}), frozenset({'Frank'}), frozenset({'phone'})]"
s1_08_magnificent-jewels-6?locale=en,114,2,"[frozenset({'Elder ai103'}), frozenset({'Diamond'})]"
s1_12_important-design-paris?locale=en,45,3,"[frozenset({'online'}), frozenset({'Sylvester'}), frozenset({'Stallone'})]"
s1_12_important-design-paris?locale=en,35,1,[frozenset({'Tommy Wiseau'})]
s1_12_important-design-paris?locale=en,2,0,[]
s1_18_art-contemporain-evening-sale-2?locale=en_,22,1,[frozenset({'Messi'})]
s1_08_magnificent-jewels-6?locale=en,125,1,[frozenset({'Margaret Rogers'})]
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,165,9,"[frozenset({'Thomas'}), frozenset({'Stew'}), frozenset({'Claudia'}), frozenset({'Justin'}), frozenset({'Tanner'}), frozenset({'Stephen'}), frozenset({'sir'}), frozenset({'Motel Scott'}), frozenset({'Triangle Mall'})]"
s1_08_magnificent-jewels-6?locale=en,206,4,"[frozenset({'B Frankie', 'Frankie'}), frozenset({'Kelsey'}), frozenset({'telephone', 'phone'}), frozenset({'Dawn Chong'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,33,0,[]
s1_12_important-design-paris?locale=en,111,3,"[frozenset({'Zameen'}), frozenset({'SE Santo Domingo'}), frozenset({'Benedicta', 'Benedict'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1024,6,"[frozenset({'Allison'}), frozenset({'Rivera', 'Father Rivera'}), frozenset({'F-150'}), frozenset({'Sam'}), frozenset({'Craig'}), frozenset({'Kwik Fill', 'Quit Kwik Fill'})]"
s1_23_important-watches-3,382,0,[]
s1_14_karl-karl-lagerfelds-estate?locale=en,16,3,"[frozenset({'Adidas'}), frozenset({'Deez Nuts'}), frozenset({'online'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,108,4,"[frozenset({'Alex'}), frozenset({'Mitch Albom'}), frozenset({'Mirena'}), frozenset({'Emma Mackey'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,11,2,"[frozenset({'Emma Baker'}), frozenset({'telephone', 'phone'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,102,1,[frozenset({'online'})]
s1_18_art-contemporain-evening-sale-2?locale=en_,7,0,[]
s1_22_surrealism-and-its-legacy?locale=en_,12,8,"[frozenset({'Julien'}), frozenset({'Whole Lotta'}), frozenset({'Messi Bookoo', 'Messi'}), frozenset({'Imma'}), frozenset({'Simon'}), frozenset({'Espresso'}), frozenset({'Mario'}), frozenset({'Matthews', 'Matthew'})]"
s1_23_important-watches-3,288,2,"[frozenset({'online'}), frozenset({'Richwood'})]"
s1_12_important-design-paris?locale=en,17,0,[]
s1_12_important-design-paris?locale=en,145,2,"[frozenset({'Maryann Rohan'}), frozenset({'Ahsoka Tano'})]"
s1_30_past-forward?locale=en_modernites,124,2,"[frozenset({'Euros'}), frozenset({'Nick'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,111,3,"[frozenset({'Martin Drive'}), frozenset({'Alex'}), frozenset({'Simon'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1054,2,"[frozenset({'online'}), frozenset({'Pavel'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,22,5,"[frozenset({'2820 Bermuda'}), frozenset({'Rose'}), frozenset({'Franco'}), frozenset({'Darth Vader'}), frozenset({'sir'})]"
s1_08_magnificent-jewels-6?locale=en,198,1,[frozenset({'online'})]
s1_23_important-watches-3,235,3,"[frozenset({'Powell'}), frozenset({'online', 'online bidder'}), frozenset({'Larry'})]"
s1_08_magnificent-jewels-6?locale=en,49,3,"[frozenset({'online', 'phone', 'on line'}), frozenset({'Margaret Rogers Lubbock Rd'}), frozenset({'Frank'})]"
s1_23_important-watches-3,367,0,[]
s1_23_important-watches-3,327,0,[]
s1_12_important-design-paris?locale=en,30,4,"[frozenset({'Anthony 12:00', 'Anthony'}), frozenset({'Zuni'}), frozenset({'online'}), frozenset({'Ivana'})]"
s1_30_past-forward?locale=en_modernites,10,0,[]
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,105,3,"[frozenset({'Robert Lee'}), frozenset({'Gregoire Bo'}), frozenset({'grey quartz'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,111,4,"[frozenset({'Constance'}), frozenset({'Tiffany'}), frozenset({'Lisa Dennison'}), frozenset({'Frankie'})]"
s1_12_important-design-paris?locale=en,78,5,"[frozenset({'online'}), frozenset({'Castaneda'}), frozenset({'Guess emoji song.', 'Guess emoji'}), frozenset({'phone'}), frozenset({'Tamil'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,10,1,"[frozenset({'telephone', 'phone'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1009,2,"[frozenset({'Helen'}), frozenset({'Battle 334'})]"
s1_08_magnificent-jewels-6?locale=en,190,0,[]
s1_12_important-design-paris?locale=en,79,7,"[frozenset({'Mira View'}), frozenset({'Hulu'}), frozenset({'Adam Katz'}), frozenset({'Casa'}), frozenset({'La Paz'}), frozenset({'Alexander'}), frozenset({'phone'})]"
s1_23_important-watches-3,320,0,[]
s1_08_magnificent-jewels-6?locale=en,74,3,"[frozenset({'Andres'}), frozenset({'David Webb', 'the David Webb'}), frozenset({'Frank'})]"
s1_12_important-design-paris?locale=en,110,6,"[frozenset({'Chan'}), frozenset({'Dismissal'}), frozenset({'Natalie'}), frozenset({'Kwame'}), frozenset({'telephone', 'phone'}), frozenset({'Jackie'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,111,8,"[frozenset({'Milana', 'Play Milana'}), frozenset({'Craig 4800000'}), frozenset({'Adrian'}), frozenset({'Gregoire', 'Greg'}), frozenset({'David'}), frozenset({'Alejandro', 'Alejandra'}), frozenset({'Frank'}), frozenset({'Brooke Spirit'})]"
s1_23_important-watches-3,271,9,"[frozenset({'Joanna', 'Johanna'}), frozenset({'Jones Bend'}), frozenset({'Lynn'}), frozenset({'La'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'1718 Avenue'}), frozenset({'Patek Philippe'}), frozenset({'Ryan'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,24,2,"[frozenset({'Catwoman'}), frozenset({'telephone', 'phone'})]"
s1_23_important-watches-3,378,0,[]
s1_12_important-design-paris?locale=en,53,0,[]
s1_08_magnificent-jewels-6?locale=en,40,2,"[frozenset({'Cartier'}), frozenset({'online'})]"
s1_23_important-watches-3,312,0,[]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,15,0,[]
s1_08_magnificent-jewels-6?locale=en,136,0,[]
s1_12_important-design-paris?locale=en,137,2,"[frozenset({'Nipple'}), frozenset({'Eloise', 'Episode'})]"
s1_23_important-watches-3,388,0,[]
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2124,3,"[frozenset({'Heather'}), frozenset({'online'}), frozenset({'Seaman'})]"
s1_08_magnificent-jewels-6?locale=en,106,3,"[frozenset({'Ben'}), frozenset({'gentleman'}), frozenset({'phone'})]"
s1_08_magnificent-jewels-6?locale=en,109,1,[frozenset({'Diamond'})]
s1_23_important-watches-3,324,0,[]
s1_12_important-design-paris?locale=en,138,5,"[frozenset({'Mila'}), frozenset({'Evans'}), frozenset({'Timmy'}), frozenset({'Maria Luisa'}), frozenset({'Samuel Jackson', 'Samuel'})]"
s1_18_art-contemporain-evening-sale-2?locale=en_,19,0,[]
s1_08_magnificent-jewels-6?locale=en,163,4,"[frozenset({'Elder I-10'}), frozenset({'online'}), frozenset({'gentleman'}), frozenset({'Harris'})]"
s1_12_important-design-paris?locale=en,76,2,"[frozenset({'Sausage'}), frozenset({'phone'})]"
s1_23_important-watches-3,247,1,[frozenset({'online'})]
s1_23_important-watches-3,317,5,"[frozenset({'Motels'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'Janet'}), frozenset({'19 Knox'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2132,1,[frozenset({'Heather Spade'})]
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,140,4,"[frozenset({'Scott'}), frozenset({'Alex'}), frozenset({'phone'}), frozenset({'Tom'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,153,0,[]
s1_08_magnificent-jewels-6?locale=en,48,4,"[frozenset({'sir'}), frozenset({'gentleman'}), frozenset({'Olivia'}), frozenset({'phone'})]"
s1_12_important-design-paris?locale=en,18,0,[]
s1_08_magnificent-jewels-6?locale=en,147,1,[frozenset({'David Michael'})]
s1_08_magnificent-jewels-6?locale=en,194,5,"[frozenset({'telephone', 'phone'}), frozenset({'Joanna'}), frozenset({'online', 'Yvonne'}), frozenset({'gentleman'}), frozenset({'Onyx'})]"
s1_30_past-forward?locale=en_modernites,21,1,"[frozenset({""Add George's""})]"
s1_08_magnificent-jewels-6?locale=en,184,0,[]
s1_28_master-paintings-sculpture-part-i_,34,3,"[frozenset({'Alex'}), frozenset({'online'}), frozenset({'Bennett'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,8,2,"[frozenset({'telephone', 'phone'}), frozenset({'Nico'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,17,3,"[frozenset({'online'}), frozenset({'Ben Caplan'}), frozenset({'Camilla'})]"
s1_12_important-design-paris?locale=en,169,1,[frozenset({'Pappadeaux'})]
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,113,9,"[frozenset({'Charlotte one', 'phone', 'Charlotte'}), frozenset({'Harry Truman'}), frozenset({'online'}), frozenset({'David Spade', 'David', 'Saint Paul', 'David Marciano', 'David mckensie', 'Saint Davids'}), frozenset({'Nicole'}), frozenset({'Yolanda'}), frozenset({'Freeman'}), frozenset({'Natsu'}), frozenset({'Apple'})]"
s1_12_important-design-paris?locale=en,84,3,"[frozenset({'Anthony'}), frozenset({'online'}), frozenset({'phone'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,25,3,"[frozenset({'Charlie', 'Charlotte'}), frozenset({'telephone', 'phone'}), frozenset({'Tom'})]"
s1_08_magnificent-jewels-6?locale=en,84,5,"[frozenset({'Andres'}), frozenset({'Megan'}), frozenset({'online'}), frozenset({'Joe'}), frozenset({'Joanna Smith', 'Anna', 'Joanna 680', 'Joanna'})]"
s1_12_important-design-paris?locale=en,124,0,[]
s1_14_karl-karl-lagerfelds-estate?locale=en,57,3,"[frozenset({'Info'}), frozenset({'Buy Jiu-Jitsu Castle'}), frozenset({'Camille'})]"
s1_23_important-watches-3,333,1,[frozenset({'online'})]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,127,2,"[frozenset({'Spitta'}), frozenset({'Becky'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,110,2,"[frozenset({'Francesca'}), frozenset({'Monet'})]"
s1_18_art-contemporain-evening-sale-2?locale=en_,13,1,"[frozenset({'Neil Diamond', 'McDonald', 'Nick diamond', 'Nick', 'Jimmy Hoffa Court', 'Addams Family', 'Adam Joseph', 'Demijohn', 'Adam Joseph.  Give', 'Adam', 'Add Amino', 'Julian'})]"
s1_23_important-watches-3,202,1,[frozenset({'online'})]
s1_28_master-paintings-sculpture-part-i_,41,2,"[frozenset({'Willing Chase'}), frozenset({'David'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,126,0,[]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,102,2,"[frozenset({'Davis'}), frozenset({'Spider-Woman'})]"
s1_18_art-contemporain-evening-sale-2?locale=en_,33,1,[frozenset({'Timmy'})]
s1_23_important-watches-3,416,0,[]
s1_18_art-contemporain-evening-sale-2?locale=en_,6,0,[]
s1_14_karl-karl-lagerfelds-estate?locale=en,49,3,"[frozenset({'Jake'}), frozenset({'Lose'}), frozenset({'Jazmine Dubois'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,103,3,"[frozenset({'McKinney'}), frozenset({'James'}), frozenset({'Foster'})]"
s1_08_magnificent-jewels-6?locale=en,124,2,"[frozenset({'Frank', 'Frank, Everett', 'Everett'}), frozenset({'telephone', 'phone'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,18,1,[frozenset({'online'})]
s1_23_important-watches-3,276,4,"[frozenset({'Jonathan'}), frozenset({'online'}), frozenset({'phone'}), frozenset({'Bitters Megan'})]"
s1_08_magnificent-jewels-6?locale=en,47,5,"[frozenset({'Olivier', 'Olivia'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'Bennett', 'Frank', 'Frankie', 'Frank Bennett', 'Frank Bennett 50,000'}), frozenset({'Livia Wagner'})]"
s1_12_important-design-paris?locale=en,36,4,"[frozenset({'Synonyms'}), frozenset({'Mcvitie'}), frozenset({'Sunny Leone'}), frozenset({'Zumiez'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,107,4,"[frozenset({'Bandit'}), frozenset({'Courtney'}), frozenset({'Lady'}), frozenset({'Simon'})]"
s1_08_magnificent-jewels-6?locale=en,151,4,"[frozenset({'Alex'}), frozenset({'sir'}), frozenset({'online'}), frozenset({'Ivanka'})]"
s1_08_magnificent-jewels-6?locale=en,34,2,"[frozenset({'phone'}), frozenset({'Advance'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,53,4,"[frozenset({'Jamie', 'Jasmine'}), frozenset({'38015 Route', 'Route'}), frozenset({'phone'}), frozenset({'Samuel'})]"
s1_23_important-watches-3,391,0,[]
s1_28_master-paintings-sculpture-part-i_,39,1,[frozenset({'George'})]
s1_12_important-design-paris?locale=en,156,1,"[frozenset({'phone', 'Circle K.  ', 'Nick', 'Winslow'})]"
s1_23_important-watches-3,283,0,[]
s1_08_magnificent-jewels-6?locale=en,191,3,"[frozenset({'John'}), frozenset({'Austin'}), frozenset({'Not Yours'})]"
s1_30_past-forward?locale=en_modernites,20,2,"[frozenset({'Rouge Isotopes', 'Rouge'}), frozenset({'online'})]"
s1_08_magnificent-jewels-6?locale=en,117,1,[frozenset({'Charles'})]
s1_23_important-watches-3,266,3,"[frozenset({'Lee'}), frozenset({'online'}), frozenset({'telephone', 'phone'})]"
s1_12_important-design-paris?locale=en,108,0,[]
s1_28_master-paintings-sculpture-part-i_,3,0,[]
s1_08_magnificent-jewels-6?locale=en,13,1,"[frozenset({'Carolyn 170', 'Dragon', 'B. Yours', 'online', 'Joanna.  ', 'Gaines', 'Joanna Kong', 'Joanna', 'Joanna Kong Carolyn', 'Caroline', 'phone', 'on line', 'Carolyn'})]"
s1_12_important-design-paris?locale=en,50,5,"[frozenset({'Benedict', 'Benedict medal'}), frozenset({'online'}), frozenset({'Bounce Channel'}), frozenset({'phone'}), frozenset({'Townsend'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2113,3,"[frozenset({'Lee'}), frozenset({'Shay'}), frozenset({'Cary', 'Carrie'})]"
s1_08_magnificent-jewels-6?locale=en,203,2,"[frozenset({'Katherine'}), frozenset({'Catherine'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,36,6,"[frozenset({'Euros'}), frozenset({'online'}), frozenset({'Lester'}), frozenset({'Beeman Fussell'}), frozenset({'Simeon'}), frozenset({'phone'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1008,1,[frozenset({'Sonic'})]
s1_08_magnificent-jewels-6?locale=en,89,2,"[frozenset({'David Webb'}), frozenset({'online'})]"
s1_08_magnificent-jewels-6?locale=en,162,5,"[frozenset({'online'}), frozenset({'Al 00858'}), frozenset({'telephone', 'phone'}), frozenset({'Kelsey'}), frozenset({'gentleman'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,51,1,"[frozenset({'Jimmy The', 'Jimmy The Who', 'Buzz Mill', 'Alpha Mill', 'Jimmy', ""Jimmy The Who  Lulu's""})]"
s1_08_magnificent-jewels-6?locale=en,20,2,"[frozenset({'gentleman'}), frozenset({'phone'})]"
s1_08_magnificent-jewels-6?locale=en,140,3,"[frozenset({'Vera Wang'}), frozenset({'online'}), frozenset({'Craig'})]"
s1_12_important-design-paris?locale=en,120,0,[]
s1_12_important-design-paris?locale=en,24,1,[frozenset({'Frank Newsom'})]
s1_08_magnificent-jewels-6?locale=en,17,4,"[frozenset({'Jonas B'}), frozenset({'Frank Theatres', 'Frank'}), frozenset({'phone'}), frozenset({'Dad'})]"
s1_08_magnificent-jewels-6?locale=en,82,1,[frozenset({'online'})]
s1_12_important-design-paris?locale=en,48,5,"[frozenset({'Elsa'}), frozenset({'Adam Adam', 'Adam Adam Adam', 'Adam'}), frozenset({'online'}), frozenset({'Saturn'}), frozenset({'Mario'})]"
s1_08_magnificent-jewels-6?locale=en,193,5,"[frozenset({'gentleman'}), frozenset({'telephone', 'phone'}), frozenset({'John'}), frozenset({'Jana Kathleen Channel'}), frozenset({'Adan Sanchez'})]"
s1_22_surrealism-and-its-legacy?locale=en_,3,1,"[frozenset({'Adam  Are', 'Euros', 'Gilmer', 'online', 'Adam', 'Simon'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,144,2,"[frozenset({'Martin'}), frozenset({'Alex punch', 'Alex'})]"
s1_28_master-paintings-sculpture-part-i_,32,5,"[frozenset({'Eduardo'}), frozenset({'online'}), frozenset({'David'}), frozenset({'Catwoman'}), frozenset({'Calvin'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1023,3,"[frozenset({'Helen'}), frozenset({'Steinke'}), frozenset({'Brian'})]"
s1_08_magnificent-jewels-6?locale=en,192,0,[]
s1_23_important-watches-3,292,4,"[frozenset({'online', 'phone', 'on line'}), frozenset({'Chance'}), frozenset({'Finkel'}), frozenset({'Rich', 'Richard'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1012,7,"[frozenset({'Felix'}), frozenset({'Bennett'}), frozenset({'online'}), frozenset({'Catwoman'}), frozenset({'Lizabeth'}), frozenset({'Rasika'}), frozenset({'phone'})]"
s1_08_magnificent-jewels-6?locale=en,39,2,"[frozenset({'Diamond'}), frozenset({'online'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1006,3,"[frozenset({'Batavia'}), frozenset({'telephone', 'phone'}), frozenset({'David'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,1787,9,"[frozenset({'Courtney'}), frozenset({'David', 'David trailer', 'Brooke Lampley', ""Saint David's"", 'David B', 'Brook', 'Davis', 'David Schrader', 'David Schroeder', 'Brooke', 'Saint David', 'Brooks', 'Rook Lampley'}), frozenset({'Flea'}), frozenset({'Else'}), frozenset({'Rocky'}), frozenset({'Dave', 'David', 'Dave Schrader', 'David trailer', ""Saint David's"", 'Brooke Lampley', 'David B', 'Saint David', 'Brook', 'Davis', 'David Schrader', 'David Schroeder', 'Brooke', 'Davis Raiders', 'Brooks', 'Raider'}), frozenset({'Richard'}), frozenset({'phone'}), frozenset({'Dave', 'David', 'David trailer', 'Brooke Lampley', ""Saint David's"", 'Dave Schrader', 'David B', 'Brook', 'Davis', 'David Schrader', 'David Schroeder', 'Brooke', 'Raider', 'Saint David', 'Brooks', 'Rook Lampley', 'Davis Raiders'})]"
s1_12_important-design-paris?locale=en,70,1,[frozenset({'Adam'})]
s1_12_important-design-paris?locale=en,109,1,[frozenset({'Euros'})]
s1_23_important-watches-3,237,2,"[frozenset({'Megan'}), frozenset({'online'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1029,1,"[frozenset({'Brook', 'Brooks', 'Brooks Pate', 'Brooke'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,7,2,"[frozenset({'Kelly'}), frozenset({'Sebastian'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1042,1,[frozenset({'Felix'})]
s1_23_important-watches-3,281,2,"[frozenset({'Lee'}), frozenset({'online'})]"
s1_08_magnificent-jewels-6?locale=en,115,3,"[frozenset({'online', 'on line'}), frozenset({'gentleman'}), frozenset({'John Oates'})]"
s1_08_magnificent-jewels-6?locale=en,23,2,"[frozenset({'Kathleen'}), frozenset({'phone'})]"
s1_23_important-watches-3,337,1,[frozenset({'Jones'})]
s1_12_important-design-paris?locale=en,87,3,"[frozenset({'Miriam'}), frozenset({'phone'}), frozenset({'Mario'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,107,0,[]
s1_23_important-watches-3,325,4,"[frozenset({'Jason'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'North lischia'})]"
s1_08_magnificent-jewels-6?locale=en,167,0,[]
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,124,0,[]
s1_23_important-watches-3,334,2,"[frozenset({'Lost Johnson'}), frozenset({'telephone', 'phone'})]"
s1_08_magnificent-jewels-6?locale=en,139,2,"[frozenset({'Alhambra'}), frozenset({'phone'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1045,2,"[frozenset({'Patty'}), frozenset({'Justina'})]"
s1_23_important-watches-3,398,13,"[frozenset({'Idris Elba'}), frozenset({'Patek Philippe', 'Philip'}), frozenset({'Yes'}), frozenset({'Johnson'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'Watch'}), frozenset({'39052 Cartier'}), frozenset({'Tasha'}), frozenset({'Jonathan'}), frozenset({'Bukowski'}), frozenset({'Jule Allen'}), frozenset({'Lord'})]"
s1_12_important-design-paris?locale=en,38,1,[frozenset({'Franklin'})]
s1_23_important-watches-3,392,1,"[frozenset({'telephone', 'phone'})]"
s1_23_important-watches-3,290,3,"[frozenset({'Pearl'}), frozenset({'online'}), frozenset({'Rich', 'Richard'})]"
s1_08_magnificent-jewels-6?locale=en,153,3,"[frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'Einstein'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2117,4,"[frozenset({'Isabella'}), frozenset({'Jen'}), frozenset({'Patty'}), frozenset({'Janet'})]"
s1_08_magnificent-jewels-6?locale=en,143,4,"[frozenset({'Frank'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'Johnny', 'Joanna', 'John'})]"
s1_12_important-design-paris?locale=en,82,4,"[frozenset({'Nilsa'}), frozenset({'Mister'}), frozenset({'phone'}), frozenset({'online', 'Vonnie'})]"
s1_12_important-design-paris?locale=en,49,5,"[frozenset({'Elsa'}), frozenset({'Adam Adam', 'Adam Adam Adam', 'Adam'}), frozenset({'online'}), frozenset({'Saturn'}), frozenset({'Mario'})]"
